edited_name,PrimaryTrebouxiophyceae
Rhabdodiscus_subcavatus,0
Sarcographa_difformis,0
Sarcographa_fenicis,0
Sarcographa_heteroclita,0
Sarcographa_labyrinthica,0
Sarcographa_ramificans,0
Sarcographa_tricosa,0
Sarcographina_glyphiza,0
Schistophoron_tenue,0
Schizotrema_guadeloupense,0
Stegobolus_anamorphus,0
Stegobolus_berkeleyanus,0
Stegobolus_fissus,0
Stegobolus_radians,0
Stegobolus_wrightii,0
Thalloloma_anguinum,0
Thalloloma_hypoleptum,0
Thecaria_montagnei,0
Thecaria_quassiicola,0
Thelotrema_adjectum,0
Thelotrema_bicinctulum,0
Thelotrema_capetribulense,0
Thelotrema_conveniens,0
Thelotrema_defossum,0
Thelotrema_diplotrema,0
Thelotrema_gallowayanum,0
Thelotrema_gomezianum,0
Thelotrema_inturgescens,0
Thelotrema_jugale,0
Thelotrema_lacteum,0
Thelotrema_lepadinum,0
Thelotrema_lepadodes,0
Thelotrema_leucophthalmum,0
Thelotrema_macrosporum,0
Thelotrema_monospermum,0
Thelotrema_monosporoides,0
Thelotrema_monosporum,0
Thelotrema_myriocarpum,0
Thelotrema_nureliyum,0
Thelotrema_oculatum,0
Thelotrema_oleosum,0
Thelotrema_pachysporum,0
Thelotrema_porinaceum,0
Thelotrema_porinoides,0
Thelotrema_pseudosubtile,0
Thelotrema_rugatulum,0
Thelotrema_saxatile,0
Thelotrema_subtile,0
Thelotrema_suecicum,0
Thelotrema_trypethelioides,0
Thelotrema_vernicosum,0
Thelotrema_weberi,0
Topeliopsis_acutispora,0
Topeliopsis_darlingtonii,0
Topeliopsis_decorticans,0
Topeliopsis_elixii,0
Topeliopsis_muscigena,0
Topeliopsis_subdenticulata,0
Wirthiotrema_desquamans,0
Wirthiotrema_duplomarginatum,0
Wirthiotrema_glaucopallens,0
Wirthiotrema_trypaneoides,0
Redonographa_chilensis,0
Redonographa_saxiseda,0
Belonia_herculana,0
Belonia_russula,0
Gyalecta_fagicola,0
Gyalecta_flotowii,0
Gyalecta_friesii,0
Gyalecta_geoica,0
Gyalecta_herrei,0
Gyalecta_hypoleuca,0
Gyalecta_jenensis,0
Gyalecta_leucaspis,0
Gyalecta_thelotremella,0
Gyalecta_truncigena,0
Gyalecta_ulmi,0
Gyalidea_praetermissa,1
Coccomycetella_richardsonii,0
Odontotrema_phacidiellum,0
Odontotrema_phacidioides,0
Petractis_clausa,0
Petractis_luetkemuelleri,0
Petractis_nodispora,0
Phlyctis_agelaea,1
Phlyctis_argena,1
Myeloconis_fecunda,0
Porina_aenea,0
Porina_alba,0
Porina_atrocoerulea,0
Porina_byssophila,0
Porina_epiphylla,0
Porina_exocha,0
Porina_fusca,0
Porina_guianensis,0
Porina_internigrans,0
Porina_karnatakensis,0
Porina_lectissima,0
Porina_limbulata,0
Porina_lucida,0
Porina_mastoidea,0
Porina_mirabilis,0
Porina_nitidula,0
Porina_nucula,0
Porina_papillifera,0
Porina_radiata,0
Porina_repanda,0
Porina_rubentior,0
Porina_rubescens,0
Porina_rufula,0
Porina_simulans,0
Porina_subepiphylla,0
Porina_subnitidula,0
Trichothelium_annulatum,0
Trichothelium_epiphyllum,0
Trichothelium_pallidisetum,0
Rhexophiale_rhexoblephara,0
Sagiolechia_protuberans,0
Absconditella_lignicola,1
Absconditella_sphagnorum,1
Acarosporina_microspora,0
Bryodiscus_arctoalpinus,0
Carestiella_socia,0
Conotrema_stictideum,0
Cryptodiscus_foveolaris,0
Cryptodiscus_gloeocapsa,0
Cryptodiscus_incolor,0
Cryptodiscus_pallidus,0
Cryptodiscus_pini,0
Cryptodiscus_tabularum,0
Cyanodermella_viridula,0
Glomerobolus_gelineus,0
Ingvariella_bispora,0
Odontotrema_cassiopes,0
Odontotrema_diffindens,0
Ostropa_barbara,0
Schizoxylon_albescens,1
Sphaeropezia_lyckselensis,0
Sphaeropezia_mycoblasti,1
Sphaeropezia_ochrolechiae,1
Stictis_brunnescens,0
Stictis_confusa,0
Stictis_mollis,0
Stictis_populorum,1
Stictis_radiata,0
Stictis_urceolatum,1
Agyrium_rufum,0
Aspicilia_myrinii,1
Coccotrema_coccophorum,1
Coccotrema_cucurbitula,1
Coccotrema_maritimum,1
Coccotrema_pocillarium,1
Gyalectaria_diluta,1
Gyalectaria_gyalectoides,1
Gyalectaria_jamesii,1
Siphula_complanata,1
Siphula_elixii,1
Siphula_foliacea,1
Siphula_georginae,1
Chirleja_buckii,1
Dibaeis_absoluta,1
Dibaeis_baeomyces,1
Endocena_informis,1
Icmadophila_ericetorum,1
Icmadophila_japonica,1
Siphula_caracassana,1
Siphula_ceratites,1
Siphula_coriacea,1
Siphula_decumbens,1
Siphula_dissoluta,1
Siphula_fastigiata,1
Siphula_pickeringii,1
Siphula_polyschides,1
Siphula_pteruloides,1
Thamnolia_subuliformis,1
Thamnolia_vermicularis,1
Aspicilia_aquatica,1
Aspicilia_berntii,1
Aspicilia_caesiocinerea,1
Aspicilia_calcitrapa,1
Aspicilia_cinerea,1
Aspicilia_coronata,1
Aspicilia_cuprea,1
Aspicilia_cupreogrisea,1
Aspicilia_cyanescens,1
Aspicilia_dendroplaca,1
Aspicilia_desertorum,1
Aspicilia_dudinensis,1
Aspicilia_epiglypta,1
Aspicilia_farinosa,1
Aspicilia_fluviatilis,1
Aspicilia_gibbosa,1
Aspicilia_granulosa,1
Aspicilia_haeyrenii,1
Aspicilia_indissimilis,1
Aspicilia_laevata,1
Aspicilia_leprosescens,1
Aspicilia_mashiginensis,1
Aspicilia_mastrucata,1
Aspicilia_nikrapensis,1
Aspicilia_permutata,1
Aspicilia_prestensis,1
Aspicilia_rivulicola,1
Aspicilia_simoensis,1
Aspicilia_subdepressa,1
Aspicilia_subradians,1
Aspicilia_supertegens,1
Aspicilia_vagans,1
Aspicilia_verrucigera,1
Aspicilia_verruculosa,1
Aspicilia_virginea,1
Aspicilia_zonata,1
Circinaria_affinis,1
Circinaria_alpicola,1
Circinaria_arida,1
Circinaria_aschabadensis,1
Circinaria_calcarea,1
Circinaria_cerebroides,1
Circinaria_contorta,1
Circinaria_emiliae,1
Circinaria_esculenta,1
Circinaria_fruticulosa,1
Circinaria_gyrosa,1
Circinaria_hispida,1
Circinaria_jussuffii,1
Circinaria_lacunosa,1
Circinaria_rostamii,1
Circinaria_sphaerothallina,1
Lobothallia_alphoplaca,1
Lobothallia_cernohorskyana,1
Lobothallia_melanaspis,1
Lobothallia_praeradiosa,1
Lobothallia_radiosa,1
Lobothallia_recedens,1
Megaspora_rimisorediata,1
Megaspora_verrucosa,1
Microcalicium_ahlneri,1
Microcalicium_arenarium,1
Microcalicium_disseminatum,1
Miltidea_ceroplasta,1
Ochrolechia_androgyna,1
Ochrolechia_balcanica,1
Ochrolechia_frigida,1
Ochrolechia_juvenalis,1
Ochrolechia_microstictoides,1
Ochrolechia_oregonensis,1
Ochrolechia_pallescens,1
Ochrolechia_parella,1
Ochrolechia_peruensis,1
Ochrolechia_subpallescens,1
Ochrolechia_subviridis,1
Ochrolechia_szatalaensis,1
Ochrolechia_tartarea,1
Ochrolechia_trochophora,1
Ochrolechia_turneri,1
Ochrolechia_upsaliensis,1
Ochrolechia_yasudae,1
Loxosporopsis_corallifera,1
Pertusaria_alpina,1
Pertusaria_californica,1
Pertusaria_carneopallida,1
Pertusaria_cineraria,1
Pertusaria_coccodes,1
Pertusaria_coronata,1
Pertusaria_dehiscens,1
Pertusaria_flavicans,1
Pertusaria_flavicunda,1
Pertusaria_flavida,1
Pertusaria_gibberosa,1
Pertusaria_graphica,1
Pertusaria_hermaka,1
Pertusaria_hymenea,1
Pertusaria_kalelae,1
Pertusaria_lactescens,1
Pertusaria_laeviganda,1
Pertusaria_lecanina,1
Pertusaria_leioplaca,1
Pertusaria_mesotropa,1
Pertusaria_oculata,1
Pertusaria_paramerae,1
Pertusaria_pentelici,1
Pertusaria_pertusa,1
Pertusaria_plittiana,1
Pertusaria_pupillaris,1
Pertusaria_pustulata,1
Pertusaria_rhodiensis,1
Pertusaria_saximontana,1
Pertusaria_signyae,1
Pertusaria_subobductans,1
Pertusaria_subverrucosa,1
Pertusaria_tejocotensis,1
Pertusaria_variolosa,1
Pertusaria_werneriana,1
Pertusaria_xanthoplaca,1
Pertusaria_hemisphaerica,1
Pertusaria_lactea,1
Varicellaria_culbersonii,1
Varicellaria_rhodocarpa,1
Varicellaria_velata,1
Pertusaria_albescens,1
Pertusaria_amara,1
Pertusaria_aspergilla,1
Pertusaria_corallina,1
Pertusaria_corallophora,1
Pertusaria_dactylina,1
Pertusaria_erubescens,1
Pertusaria_erythrella,1
Pertusaria_excludens,1
Pertusaria_mammosa,1
Pertusaria_ophthalmiza,1
Pertusaria_panyrga,1
Pertusaria_scaberula,1
Pertusaria_subventosa,1
Pertusaria_trachythallina,1
Protothelenella_corrosa,1
Protothelenella_sphinctrinoidella,1
Loxospora_cismonica,1
Loxospora_elatina,1
Loxospora_lecanoriformis,1
Loxospora_ochrophaea,1
Schaereria_corticola,1
Schaereria_dolodes,1
Schaereria_fuscocinerea,1
Chromatochlamys_muscorum,1
Thelenella_antarctica,1
Thrombium_epigaeum,1
Lithographa_tesserata,1
Orceolina_antarctica,1
Orceolina_kerguelensis,1
Placopsis_argillacea,1
Placopsis_bicolor,1
Placopsis_contortuplicata,1
Placopsis_cribellans,1
Placopsis_gelida,1
Placopsis_lambii,1
Placopsis_macrophthalma,1
Placopsis_parellina,1
Placopsis_perrugosa,1
Placopsis_pycnotheca,1
Placopsis_rhodophthalma,1
Placopsis_stellata,1
Placopsis_subparellina,1
Placynthiella_icmalea,1
Placynthiella_oligotropha,1
Placynthiella_uliginosa,1
Rimularia_psephota,1
Thamnochrolechia_verticillata,1
Trapelia_chiodectonoides,1
Trapelia_coarctata,1
Trapelia_involuta,1
Trapelia_placodioides,1
Trapeliopsis_bisorediata,1
Trapeliopsis_californica,1
Trapeliopsis_flexuosa,1
Trapeliopsis_glaucolepidea,1
Trapeliopsis_granulosa,1
Trapeliopsis_percrenata,1
Trapeliopsis_pseudogranulosa,1
Trapeliopsis_steppicus,1
Trapeliopsis_viridescens,1
Trapeliopsis_wallrothii,1
Xylographa_isidiosa,1
Xylographa_opegraphella,1
Xylographa_parallela,1
Xylographa_trunciseda,1
Xylographa_vitiligo,1
Ropalospora_chloranta,1
Ropalospora_phaeoplaca,1
Elixia_flexella,1
Boreoplaca_ultrafrigida,1
Hypocenomyce_australis,1
Hypocenomyce_scalaris,1
Hypocenomyce_tinderryensis,1
Ophioparma_handelii,1
Ophioparma_lapponica,1
Ophioparma_ventosa,1
Fulgidea_oligospora,1
Fulgidea_sierrae,1
Lasallia_asiae_orientalis,1
Lasallia_hispanica,1
Lasallia_papulosa,1
Lasallia_pennsylvanica,1
Lasallia_pertusa,1
Lasallia_pustulata,1
Lasallia_rossica,1
Umbilicaria_africana,1
Umbilicaria_americana,1
Umbilicaria_angulata,1
Umbilicaria_antarctica,1
Umbilicaria_aprina,1
Umbilicaria_arctica,1
Umbilicaria_calvescens,1
Umbilicaria_caroliniana,1
Umbilicaria_cinereorufescens,1
Umbilicaria_crustulosa,1
Umbilicaria_cylindrica,1
Umbilicaria_decussata,1
Umbilicaria_dendrophora,1
Umbilicaria_deusta,1
Umbilicaria_dichroa,1
Umbilicaria_esculenta,1
Umbilicaria_flocculosa,1
Umbilicaria_grisea,1
Umbilicaria_haplocarpa,1
Umbilicaria_havaasii,1
Umbilicaria_hirsuta,1
Umbilicaria_hyperborea,1
Umbilicaria_iberica,1
Umbilicaria_kappenii,1
Umbilicaria_krascheninnikovii,1
Umbilicaria_leiocarpa,1
Umbilicaria_leprosa,1
Umbilicaria_loboperipherica,1
Umbilicaria_lyngei,1
Umbilicaria_maculata,1
Umbilicaria_mammulata,1
Umbilicaria_muehlenbergii,1
Umbilicaria_nylanderiana,1
Umbilicaria_phaea,1
Umbilicaria_polyphylla,1
Umbilicaria_polyrrhiza,1
Umbilicaria_proboscidea,1
Umbilicaria_rigida,1
Umbilicaria_ruebeliana,1
Umbilicaria_semitensis,1
Umbilicaria_spodochroa,1
Umbilicaria_subcalvescens,1
Umbilicaria_subglabra,1
Umbilicaria_thamnodes,1
Umbilicaria_torrefacta,1
Umbilicaria_umbilicarioides,1
Umbilicaria_vellea,1
Umbilicaria_virginis,1
Umbilicaria_yunnana,1
Xylopsora_caradocensis,1
Xylopsora_friesii,1
