generation,N_shifts,logPrior,logLik,eventRate,acceptRate
54760000,17,28.3802,-14832.4,21.3509,0.4251
54770000,21,36.4989,-14815.6,20.6749,0.43774
54780000,14,24.1744,-14827.6,15.9528,0.4271
54790000,16,28.8014,-14817.3,15.9852,0.4303
54800000,19,27.2632,-14829.4,17.7578,0.430775
54810000,23,37.5398,-14795.7,30.533,0.422943
54820000,16,30.2263,-14825.7,11.136,0.4277
54830000,22,35.3411,-14790.6,20.4124,0.41655
54840000,20,34.8414,-14811.2,20.0857,0.4306
54850000,18,30.7419,-14810.6,19.7928,0.4371
54860000,16,20.3669,-14820.4,14.2696,0.42345
54870000,16,30.7587,-14803,10.7437,0.423243
54880000,23,34.799,-14806.2,27.1253,0.4387
54890000,17,31.8663,-14801.1,7.44394,0.437
54900000,20,33.1238,-14788.2,22.9467,0.4336
54910000,14,26.2134,-14831.5,6.63772,0.4332
54920000,21,34.2349,-14817.1,19.6494,0.421505
54930000,18,32.8751,-14817.1,21.8876,0.4353
54940000,18,34.9869,-14820.4,14.427,0.4333
54950000,15,28.2765,-14805.1,10.0416,0.43528
54960000,18,32.1339,-14800.7,20.3844,0.4117
54970000,16,29.2335,-14822.9,12.848,0.435433
54980000,18,27.9171,-14819.1,23.1008,0.437615
54990000,16,25.0397,-14806.6,23.3681,0.429867
55000000,14,26.7682,-14828.5,16.38,0.437467
55010000,15,22.9418,-14824.4,15.5254,0.4261
55020000,14,26.5752,-14826.6,10.1646,0.43165
55030000,17,27.5854,-14832.6,19.8301,0.4226
55040000,13,23.2073,-14817.1,10.1193,0.418033
55050000,16,27.9316,-14825.7,12.4961,0.4403
55060000,20,29.1622,-14814.7,20.6626,0.41925
55070000,16,28.618,-14818.3,16.8302,0.4258
55080000,14,24.1625,-14826.9,12.4167,0.428318
55090000,14,25.9767,-14824.1,7.59084,0.40555
55100000,13,23.0645,-14810.7,8.62596,0.42726
55110000,13,24.6408,-14830.1,14.2269,0.420708
55120000,20,34.1445,-14818.2,22.9906,0.43065
55130000,18,31.1715,-14804.1,7.51187,0.40958
55140000,25,39.3934,-14806.7,26.645,0.4244
55150000,19,33.5916,-14795.1,19.1683,0.444667
55160000,17,27.8166,-14797.2,21.0523,0.4073
55170000,23,40.0381,-14779.6,28.9129,0.4356
55180000,17,32.5008,-14802.2,17.0037,0.418
55190000,17,28.6167,-14811.1,21.225,0.4071
55200000,15,26.5928,-14815.7,17.9654,0.423617
55210000,17,29.7436,-14808.3,19.5967,0.4255
55220000,27,42.221,-14794.4,31.1594,0.4386
55230000,21,34.5096,-14802.9,16.7422,0.4455
55240000,19,25.421,-14818,23.7348,0.42862
55250000,16,28.7644,-14810.2,20.4827,0.44075
55260000,17,29.7099,-14819,24.0097,0.4204
55270000,18,29.4401,-14818.3,14.4176,0.430333
55280000,21,35.8376,-14817.8,17.2744,0.42265
55290000,17,29.7621,-14812.5,15.3611,0.418833
55300000,20,33.4646,-14805.3,19.2042,0.4419
55310000,16,22.7055,-14823.4,20.2975,0.428525
55320000,20,36.149,-14794.3,17.7523,0.4399
55330000,22,38.5906,-14808,20.3977,0.41655
55340000,15,27.9091,-14826.9,23.5406,0.434167
55350000,21,33.1988,-14824.3,21.9449,0.421022
55360000,20,32.6799,-14804.3,25.0018,0.435025
55370000,14,25.0673,-14823.1,18.8891,0.4319
55380000,17,25.7491,-14825.1,16.4984,0.4029
55390000,17,28.8178,-14826,24.7661,0.419767
55400000,12,22.2901,-14817.5,19.2057,0.41675
55410000,16,25.1677,-14816.8,20.4168,0.42826
55420000,13,23.7095,-14836.4,12.343,0.417837
55430000,13,22.8644,-14828.2,20.4974,0.42525
55440000,21,32.8442,-14815.7,28.5447,0.43652
55450000,17,28.9304,-14823,15.0656,0.42682
55460000,16,29.3134,-14829.9,14.0816,0.4253
55470000,14,20.272,-14826.9,18.9347,0.41066
55480000,15,26.2227,-14832.3,20.8663,0.3959
55490000,19,33.6072,-14809.2,20.512,0.43265
55500000,15,24.8515,-14825.9,16.79,0.4319
55510000,14,24.256,-14820.2,17.3407,0.430337
55520000,19,32.5092,-14822.5,15.0152,0.443067
55530000,15,23.7322,-14825.5,13.1372,0.42354
55540000,15,28.3148,-14822.1,13.1444,0.4276
55550000,14,27.4602,-14821.5,9.03199,0.4201
55560000,15,25.0934,-14836.5,17.6702,0.425367
55570000,18,28.3055,-14824.5,21.7494,0.430871
55580000,16,25.5163,-14824.8,17.8105,0.4109
55590000,13,23.5214,-14817.7,9.90839,0.4214
55600000,16,27.9417,-14822.8,13.7192,0.42925
55610000,14,23.9681,-14836,16.792,0.435571
55620000,17,25.66,-14822.6,19.9393,0.4183
55630000,15,28.5072,-14821.5,16.0322,0.432467
55640000,15,24.1768,-14823.4,15.0339,0.426422
55650000,13,23.1491,-14819.2,8.89253,0.4325
55660000,15,23.9356,-14831.7,13.4009,0.42524
55670000,19,30.29,-14806.9,12.546,0.431175
55680000,17,31.244,-14815,18.8902,0.433667
55690000,19,33.1907,-14811.7,16.6329,0.437429
55700000,20,30.2026,-14802.7,30.1969,0.4374
55710000,22,33.1749,-14799.2,23.2353,0.4452
55720000,20,21.8539,-14817.9,23.9395,0.44032
55730000,17,26.652,-14817.6,17.2084,0.4378
55740000,17,29.9782,-14825.9,15.8337,0.4328
55750000,22,39.9015,-14819.4,18.8334,0.4496
55760000,14,26.0438,-14823.6,13.3655,0.43518
55770000,17,27.1126,-14818,14.3282,0.4185
55780000,21,35.5701,-14829.1,17.0104,0.431292
55790000,16,29.0251,-14823.5,19.7489,0.429075
55800000,22,34.0915,-14808.9,18.6925,0.43905
55810000,20,23.3463,-14825.8,13.2953,0.4346
55820000,19,30.245,-14828.6,19.831,0.42976
55830000,16,26.2962,-14805,12.9221,0.43335
55840000,16,25.5649,-14826.7,16.0242,0.423756
55850000,18,26.7053,-14815.2,13.927,0.445567
55860000,14,23.8201,-14826.1,11.8414,0.435743
55870000,14,23.4572,-14831.3,12.6732,0.431367
55880000,20,30.4783,-14792,26.7761,0.4151
55890000,23,37.5746,-14803.5,17.9209,0.4225
55900000,23,39.3174,-14803.7,21.4152,0.4466
55910000,22,33.9955,-14797.7,21.2006,0.4309
55920000,20,33.152,-14821.1,20.5118,0.426156
55930000,21,38.4462,-14781.6,20.6615,0.4221
55940000,15,28.2514,-14835.3,19.6193,0.410943
55950000,16,30.0618,-14837,15.1338,0.4129
55960000,27,45.6579,-14772.9,26.4665,0.4383
55970000,28,43.3519,-14772.7,28.2248,0.441
55980000,18,29.8385,-14831.8,16.6346,0.426058
55990000,15,25.9061,-14821.2,12.7695,0.3985
56000000,29,43.692,-14793.3,33.7425,0.447933
56010000,20,30.3448,-14801.4,23.4455,0.4065
56020000,13,23.8306,-14824.2,13.1294,0.41912
56030000,11,19.7981,-14834.9,12.9396,0.4008
56040000,20,38.3067,-14809.1,13.1214,0.42958
56050000,21,36.3638,-14807.3,20.0161,0.4306
56060000,14,25.3067,-14812.6,17.4408,0.407
56070000,14,25.8297,-14813.6,12.0146,0.405
56080000,17,28.1554,-14827.5,22.4328,0.41194
56090000,14,26.7856,-14808,10.7723,0.43415
56100000,16,26.8811,-14816.5,21.0368,0.40532
56110000,13,23.8221,-14813.5,8.26125,0.4279
56120000,15,24.5735,-14823.7,18.2996,0.416875
56130000,15,23.5357,-14817.7,18.0846,0.41195
56140000,16,25.7438,-14819.7,17.0941,0.407
56150000,14,26.7492,-14828,9.7148,0.428967
56160000,14,26.4552,-14824.6,17.4175,0.421957
56170000,21,34.3468,-14811.8,22.1946,0.422405
56180000,17,27.5779,-14813.8,22.7159,0.4118
56190000,22,36.9256,-14809.7,19.5068,0.442
56200000,15,22.9699,-14824,14.0686,0.42058
56210000,18,28.7931,-14815.5,17.1254,0.426986
56220000,20,33.3544,-14809.1,23.2686,0.435867
56230000,16,29.818,-14808.7,14.2262,0.422843
56240000,17,32.4665,-14830.6,19.9489,0.425367
56250000,16,25.1284,-14827.7,19.816,0.41485
56260000,16,23.3792,-14799.3,16.5408,0.425725
56270000,20,32.4832,-14817.1,19.5325,0.451467
56280000,19,30.1191,-14801.1,25.0777,0.41505
56290000,22,37.3253,-14805.7,19.2892,0.4356
56300000,13,22.8225,-14826.2,10.1211,0.42842
56310000,27,42.3469,-14824.9,26.8869,0.45275
56320000,18,32.381,-14803.5,11.2126,0.4188
56330000,17,29.2395,-14809.4,13.5714,0.44975
56340000,19,29.9745,-14815.1,18.9697,0.422207
56350000,18,29.0056,-14801.3,20.3046,0.41832
56360000,17,29.8486,-14804.4,17.3064,0.422425
56370000,15,29.2646,-14807.8,15.378,0.438975
56380000,17,27.5061,-14804.7,11.8438,0.4188
56390000,18,32.1268,-14813.5,12.0595,0.416975
56400000,15,25.5722,-14813.9,12.9139,0.42655
56410000,14,23.5174,-14829.8,16.4706,0.4113
56420000,19,29.207,-14800.9,22.6882,0.426475
56430000,18,33.0727,-14806.3,21.1807,0.4299
56440000,14,24.9168,-14856.1,22.46,0.426267
56450000,24,33.2307,-14797.6,26.2697,0.4155
56460000,15,23.9161,-14847.8,13.3942,0.4501
56470000,18,29.0949,-14806.4,21.6007,0.42205
56480000,16,27.7819,-14815.5,17.9403,0.4426
56490000,17,30.7208,-14806.1,15.3326,0.4377
56500000,20,33.0926,-14810.6,14.188,0.43033
56510000,20,35.9514,-14804,20.0767,0.429667
56520000,15,25.9694,-14818.7,15.4726,0.430133
56530000,19,32.1478,-14798.8,22.8859,0.440667
56540000,16,25.7287,-14816.6,17.6924,0.4322
56550000,19,32.4619,-14811.4,12.3307,0.4122
56560000,19,31.974,-14813.8,16.3915,0.44235
56570000,16,25.0348,-14808.6,15.5001,0.4157
56580000,21,37.2323,-14803.8,21.0192,0.4349
56590000,23,37.7224,-14796.7,28.8897,0.4426
56600000,19,32.7554,-14812.9,22.2762,0.436757
56610000,14,24.7237,-14832.1,14.8893,0.4485
56620000,22,34.104,-14797.3,19.5449,0.430273
56630000,20,34.3438,-14815.6,18.4565,0.45205
56640000,21,31.7447,-14803.7,16.0145,0.433678
56650000,22,34.9798,-14807.6,19.7316,0.445617
56660000,22,31.0918,-14805.2,35.4286,0.4296
56670000,18,28.1877,-14804.7,22.6018,0.4314
56680000,16,26.0905,-14828.2,17.4979,0.43068
56690000,15,26.1147,-14818.2,9.14151,0.425214
56700000,19,31.001,-14806.7,27.0706,0.429
56710000,20,30.4893,-14796.4,23.0964,0.4212
56720000,22,34.5744,-14804.7,23.6726,0.4219
56730000,25,38.8656,-14791.6,26.7167,0.4281
56740000,18,32.7661,-14804.6,22.4817,0.436425
56750000,19,32.9938,-14805.8,25.4559,0.429845
56760000,21,36.9012,-14800.5,21.8281,0.45335
56770000,15,28.6452,-14806.9,20.7515,0.444578
56780000,25,41.5355,-14805.2,32.254,0.44114
56790000,17,27.846,-14816.4,21.6718,0.42505
56800000,17,29.731,-14800.9,20.0844,0.45445
56810000,19,34.0252,-14806,19.816,0.44065
56820000,24,41.4861,-14780.1,24.1409,0.43605
56830000,20,32.7108,-14798.5,23.6623,0.439186
56840000,17,31.3729,-14812.6,13.2667,0.4388
56850000,16,28.7699,-14809.9,16.4297,0.4104
56860000,21,32.4168,-14801.1,20.4148,0.443
56870000,21,33.9162,-14807.6,15.0734,0.42805
56880000,22,30.0614,-14808.2,17.6188,0.4369
56890000,19,29.7456,-14804.9,17.1488,0.4326
56900000,21,31.5106,-14813,18.8369,0.433275
56910000,16,30.2487,-14807.9,17.6366,0.42495
56920000,17,30.3175,-14801.1,17.9701,0.42005
56930000,16,25.3779,-14815.3,18.5393,0.4442
56940000,12,20.3209,-14834.3,14.4053,0.424142
56950000,19,29.9447,-14832.4,18.5513,0.4209
56960000,23,38.0849,-14821.4,27.6824,0.424633
56970000,17,29.772,-14821.1,16.3513,0.4623
56980000,16,21.2095,-14819,11.7069,0.437318
56990000,15,25.3169,-14833.7,8.74228,0.416125
57000000,15,26.1054,-14808.1,21.7899,0.4447
57010000,20,30.3017,-14813.6,15.6722,0.42511
57020000,19,27.4061,-14801,17.3224,0.4413
57030000,18,34.6351,-14808.5,19.3101,0.4121
57040000,17,28.2988,-14824.8,14.6784,0.428767
57050000,19,31.1177,-14797,16.842,0.430857
57060000,19,32.6739,-14792.9,20.2964,0.4245
57070000,21,31.0537,-14806.6,13.604,0.422167
57080000,13,23.0342,-14818.8,12.9558,0.41064
57090000,20,33.3026,-14812.8,21.7836,0.413733
57100000,16,23.4424,-14819.6,11.454,0.43655
57110000,21,36.8309,-14793.2,23.5839,0.43335
57120000,12,23.0761,-14831.7,12.1678,0.42635
57130000,17,30.8491,-14821.4,11.5646,0.430931
57140000,15,22.6272,-14831.1,20.1378,0.4324
57150000,16,27.6008,-14811.1,20.0911,0.41885
57160000,17,30.6796,-14809.7,18.847,0.427044
57170000,17,30.5958,-14813,19.5751,0.4175
57180000,14,25.2715,-14812.3,15.1098,0.422667
57190000,15,28.2829,-14796.9,9.02668,0.415975
57200000,16,23.4439,-14827.3,14.3233,0.412467
57210000,21,31.5328,-14807.7,28.2671,0.416
57220000,22,35.9386,-14790.3,23.0221,0.4549
57230000,24,38.5959,-14791.1,26.4922,0.41616
57240000,24,35.3005,-14801.7,18.5029,0.468
57250000,20,31.2642,-14814.8,12.4638,0.445933
57260000,18,26.6837,-14800.3,18.5107,0.4528
57270000,23,33.4845,-14816.4,22.8581,0.44735
57280000,21,33.0107,-14796.2,24.1396,0.440064
57290000,19,30.2487,-14815.8,14.9029,0.4312
57300000,13,22.5287,-14822.5,9.58557,0.42411
57310000,17,29.3612,-14827,19.9628,0.4122
57320000,19,35.4007,-14806.3,29.4194,0.438167
57330000,15,20.5298,-14822.2,13.062,0.4276
57340000,18,31.0635,-14801.9,17.0537,0.42295
57350000,14,22.526,-14832.6,10.354,0.4463
57360000,13,23.0059,-14819.4,15.7858,0.426938
57370000,14,23.4919,-14832.9,11.1203,0.40185
57380000,15,23.4318,-14815.6,14.7233,0.4333
57390000,24,33.4374,-14813.1,24.1675,0.435485
57400000,17,27.1782,-14815.7,21.6426,0.44195
57410000,15,25.244,-14799.5,11.5281,0.4454
57420000,17,20.8597,-14823.7,24.7712,0.43975
57430000,22,35.8636,-14830,21.8712,0.44715
57440000,15,25.5992,-14804.6,14.2336,0.436857
57450000,18,31.9884,-14796.3,18.5641,0.46335
57460000,15,25.7364,-14825.7,12.1978,0.43995
57470000,15,23.8448,-14813.1,15.2119,0.3917
57480000,17,25.6904,-14807.9,16.545,0.424867
57490000,23,35.0679,-14812.2,28.8759,0.42565
57500000,14,23.7735,-14832.9,14.3679,0.43212
57510000,19,31.225,-14810.6,23.6996,0.4191
57520000,15,27.7015,-14815.3,11.2915,0.42345
57530000,18,28.6809,-14818.6,13.2319,0.4185
57540000,20,26.6827,-14813.3,23.7555,0.452183
57550000,19,23.561,-14825.3,22.1261,0.4489
57560000,21,31.5989,-14818.3,18.9708,0.428275
57570000,19,28.8504,-14821.4,23.56,0.4191
57580000,13,22.9108,-14819.9,8.78714,0.4382
57590000,14,24.298,-14832.3,9.10641,0.4337
57600000,21,33.4163,-14833.3,24.7843,0.429486
57610000,13,22.5213,-14820.7,10.0154,0.4195
57620000,14,26.3395,-14819.5,14.8701,0.42882
57630000,13,23.7662,-14822,12.557,0.427986
57640000,19,33.4605,-14812,18.9668,0.426733
57650000,18,24.3601,-14822.7,17.6207,0.4308
57660000,19,29.8918,-14803.9,22.4248,0.4396
57670000,25,36.4323,-14796.8,24.7193,0.4194
57680000,19,33.8996,-14799.5,18.5453,0.4265
57690000,16,26.6756,-14831.2,16.1081,0.410129
57700000,22,31.0724,-14803.6,23.9118,0.439325
57710000,22,31.8112,-14799.4,23.6941,0.4202
57720000,24,35.6941,-14799.3,25.7731,0.4292
57730000,29,44.4869,-14797.1,36.2192,0.4355
57740000,27,32.1808,-14812,27.0475,0.44165
57750000,19,29.5939,-14812,23.8733,0.455
57760000,17,26.5637,-14825.8,13.4843,0.4299
57770000,17,28.5005,-14792.6,25.1232,0.44355
57780000,17,29.4894,-14804.7,15.1332,0.425707
57790000,18,28.6583,-14817.1,17.3668,0.41459
57800000,19,35.8655,-14826.5,15.6085,0.435425
57810000,18,28.01,-14810.9,30.0744,0.422967
57820000,14,25.4819,-14830.7,13.6052,0.423767
57830000,18,29.6915,-14813,19.67,0.418567
57840000,20,27.6784,-14833.3,17.9153,0.41325
57850000,15,25.4354,-14829.6,10.5168,0.409
57860000,15,28.1435,-14833.3,15.6633,0.4132
57870000,17,32.2781,-14817.1,22.3856,0.431233
57880000,17,29.137,-14815.4,20.0255,0.433825
57890000,18,31.991,-14825.4,14.1281,0.42845
57900000,18,28.8044,-14811.6,11.0981,0.41945
57910000,21,30.2034,-14812.4,22.3285,0.413625
57920000,18,31.0827,-14798.9,16.2934,0.43705
57930000,21,23.8289,-14820.1,39.3108,0.425525
57940000,15,25.8794,-14805.7,15.5043,0.417767
57950000,17,30.3195,-14818,11.9891,0.43
57960000,21,29.9877,-14807.7,17.7301,0.42455
57970000,14,22.862,-14834.4,14.361,0.42615
57980000,20,29.977,-14812.4,27.8089,0.40885
57990000,18,28.9317,-14810.1,17.2016,0.419
58000000,14,25.3307,-14826.6,13.1894,0.434114
58010000,23,36.8817,-14804.7,19.1026,0.4374
58020000,16,27.7775,-14824.7,18.6146,0.42509
58030000,15,23.6588,-14829.6,19.5505,0.4206
58040000,18,28.7738,-14819.6,12.5277,0.4293
58050000,11,21.2132,-14834.6,15.5477,0.4158
58060000,17,26.2132,-14806.9,23.2507,0.41475
58070000,13,22.183,-14856.7,9.46769,0.43215
58080000,19,31.4912,-14817.4,18.8513,0.412745
58090000,16,29.6642,-14828.6,18.4329,0.434933
58100000,12,21.503,-14844.1,14.9759,0.431167
58110000,29,47.1924,-14807.1,19.2837,0.4552
58120000,14,25.6012,-14841.6,12.6524,0.44845
58130000,23,34.3043,-14797.1,15.4948,0.43925
58140000,14,25.2165,-14843,19.0261,0.42675
58150000,10,19.0881,-14839.1,9.91507,0.4445
58160000,21,32.8363,-14821,22.7807,0.445943
58170000,15,27.2403,-14824.5,9.11012,0.4229
58180000,25,33.2215,-14792.8,21.9467,0.44564
58190000,15,25.788,-14825.9,16.7471,0.420775
58200000,23,38.4402,-14789.9,19.6577,0.4245
58210000,15,15.2974,-14835.8,11.8528,0.4277
58220000,20,30.623,-14799.1,22.0369,0.42055
58230000,19,31.6414,-14794.2,26.0466,0.4186
58240000,13,25.1002,-14842.4,18.8432,0.428433
58250000,13,25.3703,-14830.6,6.65463,0.427879
58260000,23,36.3454,-14785.3,16.8211,0.420967
58270000,16,27.6457,-14838.4,18.2742,0.436867
58280000,17,28.8824,-14816.3,18.0765,0.428156
58290000,13,23.2443,-14827.2,12.9867,0.4197
58300000,30,46.4697,-14775.9,17.2537,0.4359
58310000,17,28.1576,-14857.4,17.6084,0.422867
58320000,27,42.1533,-14776.9,21.9652,0.45025
58330000,11,21.3745,-14836.9,13.416,0.422117
58340000,23,37.2727,-14770,23.4929,0.417
58350000,18,27.3943,-14822.4,17.2737,0.4261
58360000,13,22.7404,-14829.3,11.9425,0.4142
58370000,29,43.7476,-14781.2,27.304,0.440867
58380000,21,38.7055,-14784,19.1621,0.4484
58390000,17,28.1318,-14814.2,14.8196,0.425033
58400000,19,30.4186,-14804.4,21.9274,0.4112
58410000,12,21.1888,-14832.6,13.7529,0.418492
58420000,19,26.859,-14828.4,16.9461,0.435567
58430000,15,22.9627,-14829.2,37.1419,0.4132
58440000,14,25.444,-14828.2,13.186,0.3996
58450000,21,32.4005,-14785.3,17.4635,0.41636
58460000,18,29.8993,-14845.9,24.4585,0.431462
58470000,16,27.5554,-14824.8,14.3084,0.4363
58480000,21,33.7547,-14810.6,22.9917,0.4277
58490000,13,23.7975,-14830.9,10.2001,0.43335
58500000,11,18.9271,-14838.4,10.4635,0.428225
58510000,19,31.7713,-14796.9,26.6098,0.428767
58520000,18,33.0313,-14785.1,19.8922,0.4191
58530000,13,22.6542,-14846.2,15.9726,0.435133
58540000,14,25.6869,-14829.7,12.7978,0.42563
58550000,13,21.714,-14836.5,12.0657,0.42985
58560000,15,27.1574,-14817.1,8.52177,0.4332
58570000,19,35.527,-14802.3,14.3457,0.43196
58580000,26,41.5297,-14806.2,30.3315,0.4522
58590000,19,32.8833,-14808.9,13.2252,0.4671
58600000,19,32.2985,-14803.8,15.4525,0.4498
58610000,15,20.9314,-14821.3,16.9524,0.4235
58620000,13,23.7289,-14828.5,17.6646,0.41765
58630000,16,23.861,-14828.7,15.2125,0.43
58640000,14,24.2529,-14821.8,17.77,0.440944
58650000,20,33.9565,-14805.1,18.0965,0.43336
58660000,19,29.1381,-14841.6,15.4876,0.43094
58670000,14,22.4582,-14846.1,11.9317,0.4338
58680000,25,40.0096,-14809.6,21.3348,0.420767
58690000,24,34.3601,-14809.5,31.5562,0.4547
58700000,16,27.3539,-14826.1,13.7719,0.422967
58710000,20,34.7111,-14817.4,16.2349,0.442875
58720000,19,30.8169,-14788.7,26.707,0.430367
58730000,11,21.2269,-14836.7,9.0317,0.418267
58740000,15,23.4786,-14826.5,13.2164,0.434729
58750000,20,34.415,-14809.5,25.895,0.427567
58760000,13,24.8526,-14821.6,11.6391,0.43028
58770000,17,23.9802,-14833.1,13.903,0.420167
58780000,18,31.5687,-14810.9,18.8468,0.430833
58790000,15,20.0966,-14822.9,9.01319,0.425233
58800000,15,25.3789,-14835,15.9828,0.424486
58810000,13,22.4633,-14833.2,16.4431,0.43665
58820000,12,22.631,-14817.7,10.2575,0.4193
58830000,12,18.8709,-14834.9,10.9726,0.435133
58840000,12,23.8069,-14823.8,11.8239,0.4128
58850000,14,26.1082,-14816.9,13.3382,0.416714
58860000,16,22.5335,-14815.7,14.8635,0.4128
58870000,16,24.1357,-14827,19.9058,0.4254
58880000,15,23.7923,-14828.2,16.9017,0.4199
58890000,14,25.1118,-14823.7,13.8205,0.42146
58900000,23,25.0245,-14811.2,11.694,0.42528
58910000,14,26.327,-14818.2,8.229,0.428
58920000,14,23.4313,-14821.7,12.5674,0.434
58930000,13,24.7255,-14819.1,12.2481,0.41725
58940000,21,29.5613,-14809.9,29.2688,0.439937
58950000,17,25.7075,-14819.4,17.2993,0.4162
58960000,17,28.9962,-14826.1,14.5869,0.428175
58970000,16,28.6575,-14813.8,14.7147,0.4252
58980000,13,24.1913,-14825.8,11.5301,0.43065
58990000,19,32.2279,-14806.2,18.4974,0.4266
59000000,19,32.6777,-14806.1,20.773,0.4436
59010000,14,25.2531,-14822.4,16.0789,0.4214
59020000,15,25.9423,-14829.7,8.53184,0.4305
59030000,18,27.4559,-14820.5,13.0023,0.425267
59040000,14,22.746,-14834.6,11.9945,0.42795
59050000,15,24.149,-14819.3,11.0819,0.404333
59060000,14,25.6909,-14813.8,17.8707,0.425767
59070000,20,35.205,-14823.6,15.3806,0.4292
59080000,18,27.1353,-14832.2,20.9131,0.420833
59090000,13,23.7567,-14831.6,11.8928,0.42008
59100000,15,27.0204,-14836.6,24.08,0.4483
59110000,13,22.847,-14831.1,9.54824,0.418
59120000,17,30.4874,-14826.7,16.762,0.420256
59130000,13,22.1007,-14829.2,13.5075,0.4149
59140000,14,24.4929,-14828.4,12.4082,0.426417
59150000,16,30.2548,-14820.5,18.7413,0.4448
59160000,18,26.2124,-14803.7,21.9207,0.4233
59170000,21,33.1629,-14815.4,23.9567,0.438
59180000,12,21.2152,-14826.4,11.4177,0.4478
59190000,18,31.377,-14809.7,17.8353,0.4232
59200000,19,24.3552,-14809.4,17.8354,0.437857
59210000,19,31.9999,-14804.3,10.6961,0.43055
59220000,17,32.2154,-14801.7,18.8657,0.453
59230000,21,35.8243,-14820.7,23.2278,0.428475
59240000,15,25.7831,-14804.3,12.9884,0.431167
59250000,22,36.2629,-14801.9,21.2589,0.4452
59260000,28,40.1624,-14803,36.8266,0.4332
59270000,22,35.6565,-14803.8,23.3799,0.429057
59280000,24,35.6882,-14790.3,20.9445,0.4666
59290000,21,33.1822,-14803.5,16.876,0.4338
59300000,17,29.7921,-14803.1,14.1922,0.4272
59310000,18,31.6728,-14795.3,15.2847,0.41585
59320000,20,31.2682,-14821.2,27.7587,0.4188
59330000,20,32.7329,-14794.2,18.1509,0.4398
59340000,20,32.1128,-14807.6,13.7096,0.433125
59350000,15,28.4599,-14806.7,17.6051,0.439167
59360000,22,35.7917,-14809.8,19.4975,0.4446
59370000,19,32.4426,-14799.2,17.373,0.43545
59380000,17,23.5801,-14824.9,11.2073,0.428543
59390000,20,31.5873,-14812,23.5508,0.4525
59400000,18,33.9325,-14811.3,16.7091,0.444567
59410000,17,23.5298,-14809.4,20.6043,0.44615
59420000,15,28.2273,-14838.3,16.2312,0.4387
59430000,20,28.9924,-14819.5,22.2947,0.45105
59440000,23,38.1624,-14792.6,29.0175,0.4395
59450000,14,25.656,-14824,11.2266,0.41685
59460000,17,30.7597,-14826.2,17.3938,0.4456
59470000,21,36.3419,-14788.5,14.5449,0.4478
59480000,14,25.5397,-14824,12.263,0.4306
59490000,24,39.6089,-14802.1,17.9196,0.44115
59500000,24,41.8435,-14812.3,23.2008,0.4643
59510000,18,32.9095,-14800.5,19.6119,0.4409
59520000,18,29.1103,-14820.3,17.4002,0.435875
59530000,26,38.5698,-14809.8,28.0301,0.4522
59540000,17,30.4258,-14818,20.5848,0.43804
59550000,24,36.5827,-14811.3,24.8575,0.4395
59560000,14,26.5336,-14828,14.8355,0.432514
59570000,22,37.769,-14805.9,19.6644,0.4451
59580000,15,27.8917,-14805.2,13.4369,0.41905
59590000,16,30.6935,-14812.7,16.9384,0.4246
59600000,18,32.028,-14797.3,20.5847,0.431456
59610000,15,28.0711,-14812.8,18.6097,0.429557
59620000,17,25.6916,-14818.7,18.2077,0.429367
59630000,21,31.2553,-14825.5,21.9428,0.4203
59640000,18,30.4297,-14818.8,26.1632,0.427371
59650000,15,23.8841,-14835.1,11.9709,0.4197
59660000,19,31.5054,-14809.9,16.859,0.445367
59670000,16,26.1734,-14823.9,20.5381,0.4312
59680000,15,18.8463,-14823.8,12.6941,0.428943
59690000,17,29.9709,-14824.1,20.4662,0.42895
59700000,20,38.573,-14798.9,24.3162,0.43965
59710000,16,23.4132,-14823.8,11.5031,0.43775
59720000,23,35.6079,-14791.7,24.7946,0.45485
59730000,18,21.2173,-14818.9,18.6172,0.41925
59740000,22,32.9909,-14798.1,19.0865,0.4439
59750000,18,30.6319,-14813.5,14.2414,0.42815
59760000,16,25.027,-14813.7,25.6234,0.4351
59770000,21,33.0128,-14804.6,24.3043,0.4117
59780000,19,31.3651,-14788.4,13.5334,0.420825
59790000,18,31.296,-14801.9,15.7688,0.426957
59800000,21,29.4723,-14788.2,20.0634,0.4181
59810000,17,29.9574,-14799.6,12.3701,0.428567
59820000,23,39.1881,-14787,19.2192,0.4269
59830000,24,40.3781,-14783.7,21.6194,0.4396
59840000,18,33.2711,-14788.1,17.8994,0.4274
59850000,19,34.2852,-14791.6,21.8274,0.4171
59860000,20,36.262,-14807.6,10.8277,0.427
59870000,23,35.6473,-14802.6,26.4322,0.4394
59880000,15,26.5737,-14799.5,24.7575,0.43002
59890000,14,22.8258,-14822.8,19.438,0.431167
59900000,16,26.5253,-14809.6,15.2085,0.42665
59910000,19,30.558,-14810.2,12.5465,0.432925
59920000,14,26.1384,-14808.8,9.18815,0.444
59930000,19,29.439,-14790.6,20.4154,0.4083
59940000,17,24.8442,-14821.5,17.2424,0.4204
59950000,16,27.3416,-14819.9,13.3705,0.4216
59960000,19,32.9681,-14814.4,14.9835,0.427625
59970000,19,31.7088,-14800,18.5141,0.434343
59980000,20,28.8947,-14820,14.5517,0.43
59990000,24,35.835,-14798.7,32.7955,0.4484
60000000,21,35.4365,-14829.4,16.895,0.440514
