Tip_label f
Oropogon_americanus 0.12
Oropogon_atranorinus 0.12
Oropogon_bicolor 0.12
Oropogon_caespitosus 0.12
Oropogon_colibor 0.12
Oropogon_granulosus 0.12
Oropogon_lopezii 0.12
Oropogon_lorobic 0.12
Oropogon_loxensis 0.12
Oropogon_mexicanus 0.12
Oropogon_sperlingii 0.12
Pannoparmelia_angustata 0.12
Almbornia_azaniensis 0.12
Almbornia_cafferensis 0.12
Austroparmelina_conlabrosa 0.12
Austroparmelina_endoleuca 0.12
Austroparmelina_labrosa 0.12
Austroparmelina_macrospora 0.12
Austroparmelina_pruinata 0.12
Austroparmelina_pseudorelicina 0.12
Bulbothrix_apophysata 0.12
Bulbothrix_coronata 0.12
Bulbothrix_decurtata 0.12
Bulbothrix_goebelii 0.12
Bulbothrix_hypocraea 0.12
