Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
3072	0.361328	526	0.053232	661	0.019667	741	0.029690	0.633320	3072	0.361328	0.234600	0.208054	
3053	0.339666	529	0.039698	741	0.032389	677	0.035451	0.633320	3053	0.339666	0.221200	0.208055	
3192	0.340539	522	0.053640	637	0.012559	649	0.024653	0.633320	3192	0.340539	0.227800	0.208057	
2857	0.344767	436	0.032110	861	0.032520	846	0.028369	0.633320	2857	0.344767	0.210200	0.208057	
2998	0.333556	527	0.045541	757	0.006605	718	0.023677	0.633320	2998	0.333556	0.209200	0.208057	
3111	0.340726	535	0.039252	666	0.016517	688	0.023256	0.633320	3111	0.340726	0.221600	0.208058	
3111	0.339441	525	0.036190	695	0.012950	669	0.022422	0.633320	3111	0.339441	0.219800	0.208059	
3181	0.359635	541	0.027726	647	0.026275	631	0.033281	0.633320	3181	0.359635	0.239400	0.208062	
3075	0.341463	484	0.047521	720	0.013889	721	0.031900	0.633320	3075	0.341463	0.221200	0.208063	
3026	0.328156	452	0.039823	807	0.023544	715	0.030769	0.633320	3026	0.328156	0.210400	0.208063	
2791	0.354353	515	0.021359	855	0.014035	839	0.029797	0.633320	2791	0.354353	0.207400	0.208063	
3180	0.338994	510	0.043137	685	0.048175	625	0.025600	0.633320	3180	0.338994	0.229800	0.208065	
2972	0.330754	455	0.039560	806	0.019851	767	0.026076	0.633320	2972	0.330754	0.207400	0.208065	
3135	0.342265	510	0.033333	676	0.014793	679	0.025037	0.633320	3135	0.342265	0.223400	0.208066	
3180	0.348428	556	0.044964	639	0.026604	625	0.017600	0.633320	3180	0.348428	0.232200	0.208069	
3235	0.337867	490	0.051020	655	0.015267	620	0.025806	0.633320	3235	0.337867	0.228800	0.208070	
3207	0.325850	560	0.012500	601	0.033278	632	0.031646	0.633320	3207	0.325850	0.218400	0.208071	
3092	0.343144	538	0.031599	683	0.013177	687	0.032023	0.633320	3092	0.343144	0.221800	0.208073	
2527	0.356549	432	0.043981	1128	0.024823	913	0.025192	0.633320	2527	0.356549	0.194200	0.208071	
3119	0.350112	488	0.038934	694	0.021614	699	0.024320	0.633320	3119	0.350112	0.228600	0.208073	
2847	0.322093	514	0.031128	857	0.036173	782	0.023018	0.633320	2847	0.322093	0.196400	0.208072	
2984	0.336796	513	0.052632	781	0.012804	722	0.030471	0.633320	2984	0.336796	0.212800	0.208073	
3167	0.338806	564	0.039007	633	0.025276	636	0.026730	0.633320	3167	0.338806	0.225600	0.208074	
2449	0.331972	433	0.036952	1164	0.011168	954	0.022013	0.633320	2449	0.331972	0.172600	0.208071	
2983	0.348307	487	0.034908	784	0.015306	746	0.022788	0.633320	2983	0.348307	0.217000	0.208072	
2937	0.344910	513	0.021442	770	0.011688	780	0.028205	0.633320	2937	0.344910	0.211000	0.208072	
3119	0.352036	482	0.053942	712	0.021067	687	0.023290	0.633320	3119	0.352036	0.231000	0.208074	
2619	0.338679	519	0.046243	977	0.026612	885	0.033898	0.633320	2619	0.338679	0.193400	0.208073	
3061	0.343025	477	0.037736	756	0.010582	706	0.032578	0.633320	3061	0.343025	0.219800	0.208074	
3211	0.325444	494	0.018219	633	0.033175	662	0.037764	0.633320	3211	0.325444	0.220000	0.208075	
3111	0.340405	566	0.019435	675	0.042963	648	0.023148	0.633320	3111	0.340405	0.222800	0.208076	
2788	0.322453	487	0.043121	912	0.016447	813	0.023370	0.633320	2788	0.322453	0.190800	0.208075	
2926	0.331852	543	0.058932	817	0.009792	714	0.042017	0.633320	2926	0.331852	0.208200	0.208075	
3142	0.338001	562	0.033808	647	0.027821	649	0.026194	0.633320	3142	0.338001	0.223200	0.208076	
2949	0.336046	528	0.049242	804	0.018657	719	0.029207	0.633320	2949	0.336046	0.210600	0.208076	
3005	0.361398	506	0.049407	798	0.010025	691	0.026049	0.633320	3005	0.361398	0.227400	0.208078	
3030	0.345545	464	0.047414	731	0.020520	775	0.041290	0.633320	3030	0.345545	0.223200	0.208079	
3119	0.336646	518	0.057915	697	0.025825	666	0.021021	0.633320	3119	0.336646	0.222400	0.208081	
3003	0.330336	553	0.032550	735	0.029932	709	0.036671	0.633320	3003	0.330336	0.211600	0.208081	
3169	0.358473	548	0.038321	633	0.026856	650	0.043077	0.633320	3169	0.358473	0.240400	0.208084	
3098	0.328599	526	0.024715	676	0.042899	700	0.031429	0.633320	3098	0.328599	0.216400	0.208084	
2684	0.270119	410	0.051220	1002	0.020958	904	0.023230	0.633320	2684	0.270119	0.157600	0.208080	
2701	0.350241	339	0.041298	1000	0.009000	960	0.022917	0.633320	2701	0.350241	0.198200	0.208079	
2359	0.363290	371	0.032345	1158	0.031088	1112	0.011691	0.633320	2359	0.363290	0.183600	0.208077	
3079	0.359532	482	0.045643	717	0.016736	722	0.036011	0.633320	3079	0.359532	0.233400	0.208079	
1999	0.362681	364	0.030220	1402	0.021398	1235	0.015385	0.633320	1999	0.362681	0.157000	0.208075	
2038	0.343965	329	0.051672	1429	0.016095	1204	0.013289	0.633320	2038	0.343965	0.151400	0.208070	
2788	0.370875	485	0.030928	872	0.012615	855	0.007018	0.633320	2788	0.370875	0.213200	0.208070	
1473	0.351663	211	0.052133	1733	0.024235	1583	0.015793	0.633320	1473	0.351663	0.119200	0.208062	
2655	0.364218	376	0.029255	997	0.032096	972	0.020576	0.633320	2655	0.364218	0.206000	0.208062	
2927	0.334131	520	0.051923	805	0.031056	748	0.020053	0.633320	2927	0.334131	0.209000	0.208062	
2998	0.323215	541	0.038817	756	0.022487	705	0.032624	0.633320	2998	0.323215	0.206000	0.208062	
2928	0.341530	557	0.046679	804	0.006219	711	0.025316	0.633320	2928	0.341530	0.209800	0.208062	
2328	0.346649	420	0.045238	1277	0.016445	975	0.031795	0.633320	2328	0.346649	0.175600	0.208059	
2795	0.347406	486	0.037037	871	0.020666	848	0.054245	0.633320	2795	0.347406	0.210600	0.208059	
2876	0.364047	508	0.029528	834	0.015588	782	0.029412	0.633320	2876	0.364047	0.219600	0.208060	
3071	0.340280	546	0.023810	671	0.010432	712	0.042135	0.633320	3071	0.340280	0.219000	0.208061	
2556	0.347418	464	0.017241	967	0.022751	1013	0.018756	0.633320	2556	0.347418	0.187400	0.208060	
3220	0.335404	552	0.030797	625	0.033600	603	0.019900	0.633320	3220	0.335404	0.226000	0.208061	
2983	0.340932	510	0.023529	759	0.010540	748	0.014706	0.633320	2983	0.340932	0.209600	0.208061	
3067	0.323769	492	0.042683	729	0.006859	712	0.021067	0.633320	3067	0.323769	0.206800	0.208061	
2795	0.334884	468	0.021368	913	0.013143	824	0.014563	0.633320	2795	0.334884	0.194000	0.208060	
3239	0.335289	518	0.023166	639	0.006260	604	0.021523	0.633320	3239	0.335289	0.223000	0.208061	
3031	0.356978	479	0.056367	740	0.020270	750	0.034667	0.633320	3031	0.356978	0.230000	0.208063	
2763	0.348172	391	0.076726	975	0.018462	871	0.012629	0.633320	2763	0.348172	0.204200	0.208063	
1539	0.357375	262	0.026718	1729	0.017929	1470	0.010204	0.633320	1539	0.357375	0.120600	0.208055	
1470	0.344898	257	0.046693	1884	0.018047	1389	0.016559	0.633320	1470	0.344898	0.115200	0.208047	
1778	0.352643	260	0.030769	1574	0.021601	1388	0.015850	0.633320	1778	0.352643	0.138200	0.208041	
1809	0.349917	266	0.056391	1598	0.015645	1327	0.019593	0.633320	1809	0.349917	0.139800	0.208035	
3109	0.328401	531	0.033898	670	0.007463	690	0.033333	0.633320	3109	0.328401	0.213400	0.208035	
3139	0.335139	487	0.045175	703	0.005690	671	0.034277	0.633320	3139	0.335139	0.220200	0.208036	
3019	0.340841	552	0.034420	709	0.042313	720	0.034722	0.633320	3019	0.340841	0.220600	0.208037	
2693	0.345711	487	0.059548	954	0.025157	866	0.031178	0.633320	2693	0.345711	0.202200	0.208037	
3199	0.354486	523	0.040153	625	0.025600	653	0.022971	0.633320	3199	0.354486	0.237200	0.208040	
3153	0.343800	499	0.046092	672	0.014881	676	0.034024	0.633320	3153	0.343800	0.228000	0.208041	
2698	0.339511	425	0.044706	933	0.030011	944	0.019068	0.633320	2698	0.339511	0.196200	0.208040	
3099	0.325266	455	0.061538	718	0.019499	728	0.017857	0.633320	3099	0.325266	0.212600	0.208041	
3154	0.337666	504	0.027778	687	0.021834	655	0.025954	0.633320	3154	0.337666	0.222200	0.208042	
2933	0.344357	478	0.058577	866	0.018476	723	0.030429	0.633320	2933	0.344357	0.215200	0.208043	
2812	0.342461	430	0.055814	883	0.006795	875	0.011429	0.633320	2812	0.342461	0.200600	0.208042	
2833	0.347335	458	0.037118	919	0.009793	790	0.020253	0.633320	2833	0.347335	0.205200	0.208042	
2958	0.342461	530	0.041509	769	0.015605	743	0.024226	0.633320	2958	0.342461	0.213000	0.208042	
3163	0.335441	551	0.030853	622	0.017685	664	0.033133	0.633320	3163	0.335441	0.222200	0.208043	
3005	0.346090	496	0.036290	734	0.023161	765	0.007843	0.633320	3005	0.346090	0.216200	0.208044	
2752	0.312863	405	0.041975	900	0.008889	943	0.011665	0.633320	2752	0.312863	0.179400	0.208041	
2981	0.342503	484	0.028926	740	0.041892	795	0.018868	0.633320	2981	0.342503	0.216200	0.208042	
2675	0.342804	483	0.024845	1002	0.013972	840	0.025000	0.633320	2675	0.342804	0.192800	0.208041	
3077	0.356841	421	0.057007	795	0.012579	707	0.021216	0.633320	3077	0.356841	0.229400	0.208043	
2826	0.338287	406	0.034483	855	0.007018	913	0.026287	0.633320	2826	0.338287	0.200000	0.208042	
3184	0.360867	463	0.038877	683	0.005857	670	0.029851	0.633320	3184	0.360867	0.238200	0.208045	
2651	0.350057	397	0.032746	1003	0.009970	949	0.014752	0.633320	2651	0.350057	0.193000	0.208043	
2825	0.378761	456	0.017544	894	0.019016	825	0.015758	0.633320	2825	0.378761	0.221600	0.208045	
2483	0.344744	418	0.035885	1118	0.008050	981	0.022426	0.633320	2483	0.344744	0.180400	0.208042	
2688	0.335193	371	0.040431	993	0.026183	948	0.016878	0.633320	2688	0.335193	0.191600	0.208041	
2786	0.355707	384	0.067708	954	0.013627	876	0.010274	0.633320	2786	0.355707	0.207800	0.208041	
3079	0.337122	417	0.055156	782	0.012788	722	0.033241	0.633320	3079	0.337122	0.219000	0.208042	
2912	0.333104	448	0.055804	853	0.039859	787	0.024142	0.633320	2912	0.333104	0.209600	0.208042	
2581	0.327392	450	0.013333	1012	0.019763	957	0.011494	0.633320	2581	0.327392	0.176400	0.208039	
3107	0.354361	457	0.024070	753	0.026560	683	0.016105	0.633320	3107	0.354361	0.228600	0.208041	
3159	0.336182	554	0.043321	641	0.021841	646	0.026316	0.633320	3159	0.336182	0.223400	0.208042	
2953	0.328141	536	0.039179	804	0.007463	707	0.031117	0.633320	2953	0.328141	0.203600	0.208042	
3148	0.334498	487	0.022587	680	0.011765	685	0.027737	0.633320	3148	0.334498	0.218200	0.208043	
3208	0.333853	509	0.035363	633	0.009479	650	0.023077	0.633320	3208	0.333853	0.222000	0.208044	
3076	0.332250	509	0.017682	694	0.028818	721	0.024965	0.633320	3076	0.332250	0.213800	0.208044	
3190	0.341693	533	0.033771	649	0.004622	628	0.033439	0.633320	3190	0.341693	0.226400	0.208046	
2972	0.327052	444	0.042793	852	0.011737	732	0.042350	0.633320	2972	0.327052	0.206400	0.208046	
2981	0.330091	519	0.038536	794	0.003778	706	0.031161	0.633320	2981	0.330091	0.205800	0.208046	
3074	0.340599	468	0.047009	717	0.015342	741	0.048583	0.633320	3074	0.340599	0.223200	0.208047	
2978	0.345534	515	0.040777	749	0.016021	758	0.030343	0.633320	2978	0.345534	0.217000	0.208048	
2957	0.338857	514	0.035019	838	0.032220	691	0.017366	0.633320	2957	0.338857	0.211800	0.208048	
3026	0.345340	530	0.043396	758	0.022427	686	0.033528	0.633320	3026	0.345340	0.221600	0.208049	
2260	0.338938	382	0.036649	1216	0.032895	1142	0.025394	0.633320	2260	0.338938	0.169800	0.208046	
2679	0.325495	493	0.032454	999	0.018018	829	0.034982	0.633320	2679	0.325495	0.187000	0.208044	
2707	0.339490	500	0.034000	1005	0.008955	788	0.035533	0.633320	2707	0.339490	0.194600	0.208043	
3001	0.338221	473	0.038055	798	0.016291	728	0.024725	0.633320	3001	0.338221	0.212800	0.208043	
3116	0.336008	579	0.036269	683	0.023426	622	0.041801	0.633320	3116	0.336008	0.222000	0.208045	
2949	0.339437	468	0.044872	823	0.024301	760	0.036842	0.633320	2949	0.339437	0.214000	0.208045	
3060	0.344771	498	0.040161	704	0.015625	738	0.020325	0.633320	3060	0.344771	0.220200	0.208046	
2092	0.354685	390	0.023077	1392	0.025144	1126	0.022202	0.633320	2092	0.354685	0.162200	0.208042	
3086	0.342839	522	0.038314	713	0.021038	679	0.023564	0.633320	3086	0.342839	0.221800	0.208043	
3221	0.336852	487	0.041068	651	0.027650	641	0.034321	0.633320	3221	0.336852	0.229000	0.208045	
2879	0.320597	493	0.028398	872	0.022936	756	0.021164	0.633320	2879	0.320597	0.194600	0.208044	
3069	0.352232	492	0.044715	759	0.010540	680	0.033824	0.633320	3069	0.352232	0.226800	0.208046	
3089	0.340563	555	0.037838	702	0.011396	654	0.039755	0.633320	3089	0.340563	0.221400	0.208047	
3054	0.333661	557	0.062837	702	0.017094	687	0.036390	0.633320	3054	0.333661	0.218200	0.208048	
3226	0.347179	473	0.027484	650	0.020000	651	0.030722	0.633320	3226	0.347179	0.233200	0.208050	
3172	0.343947	548	0.032847	628	0.011146	652	0.035276	0.633320	3172	0.343947	0.227800	0.208052	
3245	0.325732	520	0.038462	625	0.020800	610	0.052459	0.633320	3245	0.325732	0.224400	0.208053	
2850	0.330526	431	0.032483	851	0.034078	868	0.023041	0.633320	2850	0.330526	0.201000	0.208052	
2213	0.338003	370	0.024324	1224	0.013889	1193	0.007544	0.633320	2213	0.338003	0.156600	0.208048	
1393	0.316583	278	0.025180	1794	0.022297	1535	0.011075	0.633320	1393	0.316583	0.101000	0.208039	
2804	0.279601	492	0.028455	853	0.024619	851	0.012926	0.633320	2804	0.279601	0.166000	0.208035	
2844	0.281646	480	0.035417	811	0.019729	865	0.025434	0.633320	2844	0.281646	0.171200	0.208032	
3005	0.336772	499	0.046092	771	0.014267	725	0.020690	0.633320	3005	0.336772	0.212200	0.208032	
2879	0.351511	470	0.036170	787	0.027954	864	0.015046	0.633320	2879	0.351511	0.212800	0.208032	
2774	0.344989	466	0.017167	879	0.026166	881	0.004540	0.633320	2774	0.344989	0.198400	0.208032	
2741	0.368479	431	0.044084	924	0.029221	904	0.008850	0.633320	2741	0.368479	0.212800	0.208032	
3127	0.332587	510	0.029412	656	0.016768	707	0.012730	0.633320	3127	0.332587	0.215000	0.208033	
3133	0.322694	492	0.030488	713	0.022440	662	0.009063	0.633320	3133	0.322694	0.209600	0.208033	
3212	0.365816	433	0.039261	693	0.047619	662	0.009063	0.633320	3212	0.365816	0.246200	0.208036	
2817	0.341498	470	0.034043	905	0.007735	808	0.024752	0.633320	2817	0.341498	0.201000	0.208035	
2905	0.343201	523	0.024857	799	0.022528	773	0.011643	0.633320	2905	0.343201	0.207400	0.208035	
2670	0.358427	451	0.033259	974	0.018480	905	0.027624	0.633320	2670	0.358427	0.203000	0.208035	
2351	0.355593	306	0.062092	1185	0.022785	1158	0.012953	0.633320	2351	0.355593	0.179400	0.208032	
1900	0.320000	271	0.040590	1482	0.012821	1347	0.012621	0.633320	1900	0.320000	0.131000	0.208026	
2729	0.339685	437	0.054920	918	0.007625	916	0.015284	0.633320	2729	0.339685	0.194400	0.208024	
2653	0.335469	466	0.034335	947	0.013728	934	0.017131	0.633320	2653	0.335469	0.187000	0.208023	
2622	0.337910	459	0.034858	938	0.011727	981	0.024465	0.633320	2622	0.337910	0.187400	0.208021	
3154	0.361129	520	0.025000	662	0.027190	664	0.025602	0.633320	3154	0.361129	0.237400	0.208023	
3191	0.345346	556	0.010791	606	0.021452	647	0.023184	0.633320	3191	0.345346	0.227200	0.208025	
3071	0.336698	527	0.022770	704	0.017045	698	0.021490	0.633320	3071	0.336698	0.214600	0.208026	
3067	0.338115	491	0.018330	716	0.012570	726	0.016529	0.633320	3067	0.338115	0.213400	0.208026	
3234	0.345083	551	0.023593	586	0.034130	629	0.030207	0.633320	3234	0.345083	0.233600	0.208028	
2668	0.355697	434	0.041475	984	0.018293	914	0.032823	0.633320	2668	0.355697	0.203000	0.208028	
2835	0.327690	450	0.033333	886	0.028217	829	0.019300	0.633320	2835	0.327690	0.197000	0.208027	
3040	0.340789	553	0.034358	696	0.025862	711	0.030942	0.633320	3040	0.340789	0.219000	0.208028	
3127	0.341222	524	0.036260	650	0.009231	699	0.028612	0.633320	3127	0.341222	0.222400	0.208029	
3029	0.333113	471	0.025478	751	0.023968	749	0.036048	0.633320	3029	0.333113	0.213200	0.208030	
3195	0.347418	556	0.037770	650	0.026154	599	0.051753	0.633320	3195	0.347418	0.235800	0.208032	
2947	0.333560	586	0.040956	750	0.030667	717	0.022315	0.633320	2947	0.333560	0.209200	0.208032	
3139	0.329723	557	0.050269	665	0.021053	639	0.018779	0.633320	3139	0.329723	0.217800	0.208033	
3194	0.329681	467	0.032120	658	0.024316	681	0.032305	0.633320	3194	0.329681	0.221200	0.208034	
2990	0.344147	471	0.040340	797	0.005019	742	0.032345	0.633320	2990	0.344147	0.215200	0.208035	
2981	0.341161	517	0.032882	783	0.034483	719	0.034771	0.633320	2981	0.341161	0.217200	0.208036	
1921	0.342530	329	0.048632	1486	0.019515	1264	0.023734	0.633320	1921	0.342530	0.146600	0.208030	
2723	0.340066	468	0.040598	934	0.016060	875	0.032000	0.633320	2723	0.340066	0.197600	0.208029	
2860	0.319580	437	0.045767	888	0.022523	815	0.035583	0.633320	2860	0.319580	0.196600	0.208028	
2820	0.346099	390	0.038462	890	0.015730	900	0.006667	0.633320	2820	0.346099	0.202200	0.208028	
3024	0.341601	345	0.049275	820	0.009756	811	0.009864	0.633320	3024	0.341601	0.213200	0.208028	
1704	0.346244	261	0.042146	1721	0.024404	1314	0.013699	0.633320	1704	0.346244	0.132200	0.208022	
3046	0.362771	465	0.032258	757	0.025099	732	0.013661	0.633320	3046	0.362771	0.229800	0.208024	
3030	0.347525	490	0.028571	761	0.009198	719	0.013908	0.633320	3030	0.347525	0.216800	0.208024	
2341	0.329774	341	0.023460	1228	0.026059	1090	0.014679	0.633320	2341	0.329774	0.165600	0.208021	
2953	0.359296	440	0.038636	835	0.027545	772	0.005181	0.633320	2953	0.359296	0.221000	0.208022	
3128	0.357417	483	0.037267	700	0.021429	689	0.027576	0.633320	3128	0.357417	0.234000	0.208024	
2380	0.339916	361	0.022161	1255	0.011952	1004	0.018924	0.633320	2380	0.339916	0.170200	0.208021	
2504	0.345847	367	0.027248	1122	0.012478	1007	0.014896	0.633320	2504	0.345847	0.181000	0.208018	
3075	0.370732	496	0.028226	722	0.009695	707	0.018388	0.633320	3075	0.370732	0.234800	0.208021	
2871	0.353187	442	0.065611	889	0.003375	798	0.013784	0.633320	2871	0.353187	0.211400	0.208021	
2696	0.356454	416	0.043269	982	0.012220	906	0.011038	0.633320	2696	0.356454	0.200200	0.208020	
2904	0.339187	482	0.039419	824	0.029126	790	0.046835	0.633320	2904	0.339187	0.213000	0.208021	
3189	0.343681	476	0.029412	649	0.023112	686	0.018950	0.633320	3189	0.343681	0.227600	0.208022	
3156	0.341888	554	0.030686	656	0.003049	634	0.023659	0.633320	3156	0.341888	0.222600	0.208024	
2851	0.334619	513	0.050682	894	0.016779	742	0.033693	0.633320	2851	0.334619	0.204000	0.208023	
3003	0.343323	512	0.041016	761	0.013141	724	0.023481	0.633320	3003	0.343323	0.215800	0.208024	
3135	0.354386	516	0.062016	663	0.028658	686	0.033528	0.633320	3135	0.354386	0.237000	0.208027	
2896	0.328384	509	0.056974	856	0.023364	739	0.031123	0.633320	2896	0.328384	0.204600	0.208026	
3033	0.328388	415	0.021687	796	0.018844	756	0.007937	0.633320	3033	0.328388	0.205200	0.208026	
2067	0.331882	295	0.027119	1417	0.028934	1221	0.016380	0.633320	2067	0.331882	0.151000	0.208021	
1456	0.339973	234	0.038462	1732	0.025404	1578	0.005703	0.633320	1456	0.339973	0.111400	0.208013	
1277	0.339859	203	0.019704	1966	0.017294	1554	0.016088	0.633320	1277	0.339859	0.099400	0.208003	
1880	0.323936	292	0.030822	1474	0.023745	1354	0.008863	0.633320	1880	0.323936	0.133000	0.207997	
3061	0.359033	443	0.029345	783	0.012771	713	0.011220	0.633320	3061	0.359033	0.226000	0.207998	
3039	0.350115	503	0.027833	749	0.012016	709	0.016925	0.633320	3039	0.350115	0.219800	0.207999	
3090	0.342718	581	0.034423	690	0.023188	639	0.046948	0.633320	3090	0.342718	0.225000	0.208001	
3146	0.339797	568	0.045775	618	0.014563	668	0.028443	0.633320	3146	0.339797	0.224600	0.208002	
3267	0.321090	470	0.034043	649	0.012327	614	0.021173	0.633320	3267	0.321090	0.217200	0.208003	
3085	0.326418	472	0.036017	759	0.017128	684	0.036550	0.633320	3085	0.326418	0.212400	0.208003	
3042	0.344839	530	0.026415	755	0.026490	673	0.032689	0.633320	3042	0.344839	0.221000	0.208004	
3186	0.349027	556	0.032374	648	0.026235	610	0.021311	0.633320	3186	0.349027	0.232000	0.208007	
3202	0.343848	536	0.027985	642	0.026480	620	0.037097	0.633320	3202	0.343848	0.231200	0.208009	
3166	0.343967	572	0.034965	625	0.019200	637	0.029827	0.633320	3166	0.343967	0.228000	0.208010	
3204	0.351436	503	0.045726	657	0.021309	636	0.037736	0.633320	3204	0.351436	0.237400	0.208013	
3129	0.321828	480	0.045833	698	0.021490	693	0.034632	0.633320	3129	0.321828	0.213600	0.208013	
3183	0.346528	503	0.031809	646	0.023220	668	0.035928	0.633320	3183	0.346528	0.231600	0.208015	
3182	0.345695	526	0.041825	635	0.053543	657	0.028919	0.633320	3182	0.345695	0.235000	0.208018	
2796	0.330472	541	0.042514	853	0.010551	810	0.013580	0.633320	2796	0.330472	0.193400	0.208016	
3142	0.339274	460	0.028261	737	0.032564	661	0.025719	0.633320	3142	0.339274	0.224000	0.208018	
3097	0.349047	521	0.038388	649	0.013867	733	0.012278	0.633320	3097	0.349047	0.223800	0.208019	
2810	0.332028	392	0.061224	882	0.027211	916	0.007642	0.633320	2810	0.332028	0.197600	0.208018	
2647	0.371364	397	0.050378	962	0.013514	994	0.006036	0.633320	2647	0.371364	0.204400	0.208018	
2948	0.364315	384	0.096354	815	0.011043	853	0.014068	0.633320	2948	0.364315	0.226400	0.208020	
